Medicine ID,Name,Company Name,MRP,PTR/SP,Offer,Category
1033,ONDERO MET 2.5/850 TAB 1X10,ABBOTT HEATHCARE LIMITED,135,96.53,No Offer Available,General
1034,ONDERO TAB 5MG 10*10,LUPIN LIMITED,159,113.68,No Offer Available,General
1035,OSTOCALCIUM -300 SYP 200ML 1 PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,210,145.49,No Offer Available,General
1036,OSTOCALCIUM SUSPENSION 200ML 1 PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,201.74,150.11,No Offer Available,General
1037,OSTOCALCIUM TAB,GLAXOSMITHKLINE PHARMACEUTICALS LTD,250,176.55,No Offer Available,General
1038,OSTO-POLYBION SYP 200ML,P@G,162.6,92.92,No Offer Available,General
1039,OSTO-POLYBION SYP 300ML,P@G,268.29,155.22,No Offer Available,General
1040,OTRIVIN ADULT DROP 10ML 1 PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,106.48,71.01,No Offer Available,General
1041,OTRIVIN ADULT DROP 10ML 1 PCS,RAPTAKOS.BRETT @ CO. LTD.,0,0,No Offer Available,General
1042,OTRIVIN BABY SALINE 10ML 1 PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,62.68,45.33,No Offer Available,General
1043,OTRIVIN PAEDIATRIC 10ML 1 PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,46.92,34.91,No Offer Available,General
1044,OVRAL-G TAB 20*20STRIP,PFIZER LIMITED,312.36,223.11,No Offer Available,General
1045,OVRAL-L TAB 21*20STRIP,PFIZER LIMITED,66.5,57.32,No Offer Available,General
1046,OXYTETRACYCLINE INJ 20ML,ABBOTT HEATHCARE LIMITED,43.69,31.24,No Offer Available,General
1047,P2I D CAP 10*10STRIP,LUPIN LIMITED,1380,887.15,No Offer Available,General
1048,P2I TAB 10*10STRIP,LUPIN LIMITED,1449,931.5,No Offer Available,General
1049,PACITANE TAB. 30*80STRIP,PFIZER LIMITED,45.6,35.09,No Offer Available,General
1050,PAN 40MG TAB 20X10,ALKEM LABORATORIES LTD,170,121.43,No Offer Available,General
1051,PAN-D CAP 10*10,ALKEM LABORATORIES LTD,231,151.2,No Offer Available,General
1052,PANKREOFLAT HD TAB 10*10STRIP,ABBOTT INDIA LIMITED,1815,1107.5,No Offer Available,General
1053,PANKREOFLAT SYP 1X100ML,ABBOTT INDIA LIMITED,222,108.37,No Offer Available,General
1054,PANKREOFLAT TAB 15*10STRIP,ABBOTT INDIA LIMITED,270.89,0,No Offer Available,General
1055,PANSEC 40 TAB 10X15,CIPLA LTD,2178.7,1167.12,No Offer Available,General
1056,PANSEC L CAP 10X10,CIPLA LTD,1682.7,901.38,No Offer Available,General
1057,PANTOP 40 MG TAB  1BOX,ARISTO PHARMACEUTICALS PVT LTD,1368.5,892.8,No Offer Available,General
1058,PANTOP D CAP 1BOX,ARISTO PHARMACEUTICALS PVT LTD,159.75,114.22,No Offer Available,General
1059,PANTOP DSR CAP 15 CAP,ARISTO PHARMACEUTICALS PVT LTD,210,150,No Offer Available,General
1060,PANTOP IV  1 PCS,ARISTO PHARMACEUTICALS PVT LTD,49.99,18.75,No Offer Available,General
1061,PARACHUTE HAIR OIL 100ML,RECKITT BENCKISER INDIA PVT.LTD.,36,29.5,No Offer Available,General
1062,PARAXIN 250MG CAP 10X40STRIP,ABBOTT HEATHCARE LIMITED,4990.4,3208,No Offer Available,General
1063,PARAXIN 500MG CAP 10X30STRIP,ABBOTT HEATHCARE LIMITED,236.8,169.14,No Offer Available,General
1064,PARAXIN SYP 100ML,ABBOTT HEATHCARE LIMITED,186.89,98.3,No Offer Available,General
1065,PARIHEP 40INJ 1PCS,ABBOTT INDIA LIMITED,470.31,115,No Offer Available,General
1066,PARODONTAX PAST PCS,RAPTAKOS.BRETT @ CO. LTD.,120,0,No Offer Available,General
1067,PENIDURE LA 12 1.5ML*5VAIL,PFIZER LIMITED,98,85.74,No Offer Available,General
1068,PENIDURE LA 6 1.5ML*5VAIL,PFIZER LIMITED,58,50.59,No Offer Available,General
1069,PENTID 200MG 10*20STRIP,ABBOTT HEATHCARE LIMITED,273.4,193.2,No Offer Available,General
1070,PENTID 400MG 10*20STRIP,ABBOTT HEATHCARE LIMITED,482.8,310.4,No Offer Available,General
1071,PENTID 800MG 10*15STRIP,ABBOTT HEATHCARE LIMITED,585.3,376.2,No Offer Available,General
1072,PEPFIZ TAB 2*25STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),437.5,225,No Offer Available,General
1073,PHENOBARBITONE INJ 1X6AMP,ABBOTT HEATHCARE LIMITED,148.74,95.64,No Offer Available,General
1074,PHEXIN 250MG 10*10STRIP,GLAXOSMITHKLINE PHARMACEUTICALS LTD,1178.5,704.58,No Offer Available,General
1075,PHEXIN 500MG 10*10STRIP,GLAXOSMITHKLINE PHARMACEUTICALS LTD,2615,1563.4,No Offer Available,General
1076,PHEXIN BD 375MG 10X10STRIP,GLAXOSMITHKLINE PHARMACEUTICALS LTD,246.7,176.21,No Offer Available,General
1077,PHEXIN BD 750MG 10*10STRIP,GLAXOSMITHKLINE PHARMACEUTICALS LTD,4257,2736.64,No Offer Available,General
1078,PHEXIN DROP 1PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,103,66.21,No Offer Available,General
1079,PHEXIN KID TAB 10*10STRIP,GLAXOSMITHKLINE PHARMACEUTICALS LTD,110.8,79.14,No Offer Available,General
1080,PHEXIN SYP. 1PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,152.8,98.23,No Offer Available,General
1081,PHLOGAM TAB 1X18STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),4212,2707.68,No Offer Available,General
1082,PHYSIOGEL 50ML 1PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,414.4,260,No Offer Available,General
1083,PHYSIOGEL CLEANSER 150ML,GLAXOSMITHKLINE PHARMACEUTICALS LTD,551,336.2,No Offer Available,General
1084,PHYSIOGEL CREEM 50GM 1PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,353.4,270,No Offer Available,General
1085,PHYSIOGEL LOTION 100ML 1PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,660,362.44,No Offer Available,General
1086,PIPZO 4.5GM  1VIAL,ALKEM LABORATORIES LTD,275.4,85.72,No Offer Available,General
1087,PIRITON CS SYP 100ML*1PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,137.25,79.41,No Offer Available,General
1088,PIRITON EXP 100ML 100ML*1PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,113.2,65.49,No Offer Available,General
1089,PIRITON EXP 460ML 1PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,137.85,84.19,No Offer Available,General
1090,PLACENTREX AMP.  1BOX,ALBERT DAVID,5264,3799.58,No Offer Available,General
1091,PLAVIX 75MG TAB 1X10,SANOFI INDIA LIMITED,931.3,592.72,No Offer Available,General
1092,POLYBION ACTIVE 100ML 100ML,P@G,90.2,48.33,No Offer Available,General
1093,POLYBION ACTIVE 150ML 150ML,P@G,148.8,106.29,No Offer Available,General
1094,POLYBION ACTIVE 250ML 250ML,P@G,203.5,109.02,No Offer Available,General
1095,POLYBION ACTIVE 300ML 300ML,P@G,244.2,138.15,No Offer Available,General
1096,POLYBION-A INJ 1X50X2ML,P@G,25,17.86,No Offer Available,General
1097,POLYBION-CZS TAB 1X30TAB,P@G,202.8,115.88,No Offer Available,General
1098,POLYBION-LC SYP 100ML 100ML,P@G,76.1,44.49,No Offer Available,General
1099,POLYBION-LC SYP 150ML 150ML,P@G,148.8,106.29,No Offer Available,General
1100,POLYBION-LC SYP 250ML 250ML,P@G,191.4,111.86,No Offer Available,General
1101,POLYBION-LC SYP 300ML 300ML,P@G,252.5,0,No Offer Available,General
1102,POLYBION-SF SYP (100ML) 100ML,P@G,53.1,31.05,No Offer Available,General
1103,POLYBION-SF SYP (250ML) 250ML,P@G,100.27,64.46,No Offer Available,General
1104,PREGA NEWS 1,RAPTAKOS.BRETT @ CO. LTD.,60,20.3,1+1,General
1105,PREGNIDOXIN TAB 30*10STRIP,DR. REDDYS LABORATORIES LIMITED,1565,915.8,No Offer Available,General
1106,PREMARIN 0.625MG TAB 28*10STRIP,PFIZER LIMITED,11419.7,7341.2,No Offer Available,General
1107,PRESERVGEST SR 200MG 15*10STRIP,ABBOTT INDIA LIMITED,4980,3201.4,No Offer Available,General
1108,PRESERVGEST SR 300MG 15*10STRIP,ABBOTT INDIA LIMITED,7330,4712.1,No Offer Available,General
1109,PRIMOSA  500MG CAP 15*4STRIP,UNIVERSAL NUTRISCIENCE PVT.LTD,345,233.9,No Offer Available,General
1110,PRIMOSA 1000MG CAP 15*4STRIP,UNIVERSAL NUTRISCIENCE PVT.LTD,409,277.29,No Offer Available,General
1111,PROCTOSEDYL BD CREAM 1PCS,EMCURE PHARMACEUTICALS LTD.,114.59,73.66,No Offer Available,General
1112,PROHANCE JUNIOR CHOCO. 200GM 1PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),320,195.25,No Offer Available,General
1113,PROHANCE JUNIOR CHOCO. 400GM 1PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),540,329.49,No Offer Available,General
1114,PROLUTON DEP 500MG  1BOX,GERMAN REMEDIES,324.5,166.08,No Offer Available,General
1115,PROTHIADEN 25MG 15*30STRIP,ABBOTT INDIA LIMITED,177.94,110.88,No Offer Available,General
1116,PROTHIADEN 50MG 10*10STRIP,ABBOTT INDIA LIMITED,350.42,217.74,No Offer Available,General
1117,PROTHIADEN 75MG 15*30STRIP,ABBOTT INDIA LIMITED,370.88,231.26,No Offer Available,General
1118,PROTHIADEN M 50MG 15*10STRIP,ABBOTT INDIA LIMITED,2881.6,1852.5,No Offer Available,General
1119,PROTHIADEN M 75MG 15*10STRIP,ABBOTT INDIA LIMITED,3877.6,2492.7,No Offer Available,General
1120,PROTINEX MOTHER CHOCOLATE 250G 250GM,NUTRICIA INTERNATIONAL PRIVATE LIMITED,495,0,No Offer Available,General
1121,PROTINEX MOTHER VANILA 250GM 250GM,NUTRICIA INTERNATIONAL PRIVATE LIMITED,495,0,No Offer Available,General
1122,PROTINEX VANILA 250 GM 250GM,NUTRICIA INTERNATIONAL PRIVATE LIMITED,445,0,No Offer Available,General
1123,PROTUSSA 60ML 60ML*1PCS,ABBOTT HEATHCARE LIMITED,88,48.34,No Offer Available,General
1124,PUBERGEN HP 5000INJ  PCS,GENREL,436.85,169.52,No Offer Available,General
1125,PYZINA  500MG TAB 10*12STRIP,LUPIN LIMITED,51.3,36.68,No Offer Available,General
1126,PYZINA  750MG TAB 10*12STRIP,LUPIN LIMITED,75.7,54.13,No Offer Available,General
1127,PYZINA 1000MG TAB 10*12STRIP,LUPIN LIMITED,110.45,78.97,No Offer Available,General
1128,PYZINA KID TAB 10*12STRIP,LUPIN LIMITED,55.75,39.86,No Offer Available,General
1129,QUADRIDERM CREAM [10GM] 1*12,ABBOTT HEATHCARE LIMITED,166,0,No Offer Available,General
1130,QUADRIDERM CREAM [5GM] 1BOX*12PIC,ABBOTT HEATHCARE LIMITED,81,57.86,5+1,General
1131,RABICIP-D CAP 1X15,CIPLA LTD,251.55,134.75,No Offer Available,General
1132,RABIPUR VIAL  1BOX,AVENTIS,336.76,276.5,No Offer Available,General
1133,RABLET-D CAP  1BOX,LUPIN LIMITED,420,1130,No Offer Available,General
1134,RACIPER 40MG TAB 15*10STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),1525,980.36,No Offer Available,General
1135,RACIPER D CAP 15*10STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),2450,1575,No Offer Available,General
1136,RAMIPRES 5 TAB 10*10STRIP,CIPLA LTD,879.2,565.2,No Offer Available,General
1137,RANTAC 150MG TAB 30*50STRIP,J.B.CHEMICALS @ PHARMACEUTICALS LTD.,1839.5,689.04,No Offer Available,General
1138,RASAYANVATI TAB 1X30 1*30,RAJVAIDYA SHITAL PRASAD @ SONS,245,186.2,No Offer Available,General
1139,RAZO 20 MG TAB  1BOX,DR. REDDYS LABORATORIES LIMITED,3650,1932.4,No Offer Available,General
1140,RB TONE CAP 15X10STRIP,MEDLAY LTD,770,403.6,No Offer Available,General
1141,RB TONE SYP 1PCS,CIPLA LTD,0,0,No Offer Available,General
1142,RCIN 150MG 10*10STRIP,LUPIN LIMITED,25.5,18.23,No Offer Available,General
1143,RCIN 300MG 10*10STRIP,LUPIN LIMITED,51.5,38.7,No Offer Available,General
1144,RCIN 450MG 10*10STRIP,LUPIN LIMITED,63.5,45.4,No Offer Available,General
1145,RCIN 600MG 3*30STRIP,LUPIN LIMITED,28.55,20.41,No Offer Available,General
1146,RCIN SUSP 200ML 200ML*1PCS,LUPIN LIMITED,105.25,72.62,No Offer Available,General
1147,RCINEX 600 3*60STRIP,LUPIN LIMITED,48.3,34.53,No Offer Available,General
1148,RCINEX CAP 10*12STRIP,LUPIN LIMITED,24.97,17.85,No Offer Available,General
1149,RCINEX KID TAB 10*10STRIP,LUPIN LIMITED,30.65,21.91,No Offer Available,General
1150,RCINEX Z 2*50STRIP,LUPIN LIMITED,18.35,13.12,No Offer Available,General
1151,RCINEX Z KID 10*10STRIP,LUPIN LIMITED,46.55,33.28,No Offer Available,General
1152,RCINEX-E CAP 6*10STRIP,LUPIN LIMITED,122,87.23,No Offer Available,General
1153,RCINEX-EZ CAP 6*10STRIP,LUPIN LIMITED,90.15,64.46,No Offer Available,General
1154,REFRESH TEARS EYE DROP 10ML,ALLERGAN INDIA PVT LTD,137.67,105.94,No Offer Available,General
1155,REFZIL O ORAL DROP 50ML 1DROP,SUN PHARMA DISTRIBUTORS LTD (SPDL),170,109.29,No Offer Available,General
1156,REFZIL O SUS 125MG PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),180,115.71,No Offer Available,General
1157,REFZIL O SUS 250MG PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),315,202.5,No Offer Available,General
1158,RESTECLIN 250MG CAP (NEW) 10X30STRIPS,ABBOTT HEATHCARE LIMITED,657.6,450.9,No Offer Available,General
1159,RESTECLIN 250MG CAP 10*10STRIP,ABBOTT HEATHCARE LIMITED,199.3,136.7,No Offer Available,General
1160,RESTECLIN 500MG CAP 1X30,ABBOTT HEATHCARE LIMITED,1284.3,880.8,No Offer Available,General
1161,REVITAL H CAP 30MG 1 PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),330,223.73,No Offer Available,General
1162,REVITAL H CAP STRIP 1X10X10,SUN PHARMA DISTRIBUTORS LTD (SPDL),1100,671.19,No Offer Available,General
1163,REVITAL H STRIP (NEW) 12*10,SUN PHARMA DISTRIBUTORS LTD (SPDL),120,85.8,No Offer Available,General
1164,REVITAL WOMAN TAB (NEW) 1X10,SUN PHARMA DISTRIBUTORS LTD (SPDL),375,270,No Offer Available,General
1165,REVITAL WOMAN TAB 10.S 10*3STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),420,228.81,No Offer Available,General
1166,REVITAL WOMAN TAB 30^S 1CC,SUN PHARMA DISTRIBUTORS LTD (SPDL),400,271.18,No Offer Available,General
1167,REVOLIZER 1PCS 1,CIPLA LTD,327.72,234.09,No Offer Available,General
1168,REXIDIN M FORTE GEL 1PCS,INDOCO REMEDIES LTD.,82.5,53.04,No Offer Available,General
1169,REXIDIN PLUS MOUTH WASH 150ML,INDOCO REMEDIES LTD.,168,97.2,No Offer Available,General
1170,REZ-Q SYP PCS,SHREYA LIFE SCIENCES PVT. LTD.,122.65,72.38,No Offer Available,General
1171,RIBUTIN TAB 6*10STRIP,LUPIN LIMITED,2959.1,1902.28,No Offer Available,General
1172,RICONIA SILVER LP TAB 15*10STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),769,494.36,No Offer Available,General
1173,RICONIA SYP 200ML,SUN PHARMA DISTRIBUTORS LTD (SPDL),163,99.46,No Offer Available,General
1174,RICONIA-G CAP 10*10STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),1185,723.05,No Offer Available,General
1175,RICONIA-LP TAB 30*6CC,SUN PHARMA DISTRIBUTORS LTD (SPDL),1056,678.86,No Offer Available,General
1176,RILIGOL INJECTION 1X1ML,ABBOTT INDIA LIMITED,2495,1603.93,No Offer Available,General
1177,RING GAURD CREAM (12GM) 12GM,RECKITT BENCKISER INDIA PVT.LTD.,81.85,64.07,No Offer Available,General
1178,RING GAURD CREAM (5GM) 5GM,RECKITT BENCKISER INDIA PVT.LTD.,21.95,15.03,No Offer Available,General
1179,RINIZIDE-FORTE-DT 10*10STRIP,LUPIN LIMITED,626,402.43,No Offer Available,General
1180,ROLES-20MG TAB 15*10STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),1390,893.57,No Offer Available,General
1181,ROLES-D CAP BOX,SUN PHARMA DISTRIBUTORS LTD (SPDL),1460,938.57,No Offer Available,General
1182,ROSCILLIN 500MG INJ 1PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),15.95,10.25,No Offer Available,General
1183,ROSCILLION 250MG CAP 8*30STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),1170,752.14,No Offer Available,General
1184,ROSCILLION 500MG CAP 8*30STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),2250,1446.43,No Offer Available,General
1185,ROTAHALER 1PIC,CIPLA LTD,168.27,120.19,No Offer Available,General
1186,ROUND OFF  PCS,GENREL,0,10,No Offer Available,General
1187,ROXID 150MG TAB 10*30STRIP,ALEMBIC PHARMACEUTICALS LTD,211.4,127.5,No Offer Available,General
1188,ROXID 300MG TAB 10*12STRIP,ALEMBIC PHARMACEUTICALS LTD,404.4,249.5,No Offer Available,General
1189,ROXID 75MG TAB 10*10STRIP,ALEMBIC PHARMACEUTICALS LTD,933,480,No Offer Available,General
1190,ROXID DROP 1DP,ALEMBIC PHARMACEUTICALS LTD,103.8,64.04,No Offer Available,General
1191,ROXID KID 10*25STRIP,ALEMBIC PHARMACEUTICALS LTD,87.5,53.99,No Offer Available,General
1192,ROXID M TAB 10*10STRIP,ALEMBIC PHARMACEUTICALS LTD,241.1,148.95,No Offer Available,General
1193,ROXID SYP 60ML PCS,ALEMBIC PHARMACEUTICALS LTD,196.9,121.48,No Offer Available,General
1194,RXPLUS TAB 1X15,IPCA LAB.,246,0,No Offer Available,General
1195,SANOXABAN 2.5MG TAB 1X10,SANOFI INDIA LIMITED,2000,1272.84,No Offer Available,General
1196,SANOXABAN 5MG TAB 1X10,SANOFI INDIA LIMITED,2500,1591.03,No Offer Available,General
1197,SARIDON TAB 22X10,PIRAMAL PHARMA LTD,50,35.75,No Offer Available,General
1198,SATROGYL-300 MG  1BOX,ALKEM LABORATORIES LTD,2040,1311.45,No Offer Available,General
1199,SATROGYL-O TAB  1BOX,ALKEM LABORATORIES LTD,2317.5,1205.85,No Offer Available,General
1200,SAVLON LIQUID HANDWASH 200ML,RAPTAKOS.BRETT @ CO. LTD.,69,47.5,No Offer Available,General
1201,SEACOD CAP 100CAP*1CC,UNIVERSAL NUTRISCIENCE PVT.LTD,425,231.05,No Offer Available,General
1202,SEACOD OIL 60ML 60ML*1CC,UNIVERSAL NUTRISCIENCE PVT.LTD,256.17,169.55,No Offer Available,General
1203,SECNIL FORTE 2*8STRIP,ABBOTT HEATHCARE LIMITED,1700.56,1093.2,No Offer Available,General
1204,SEMI AMARYL 0.5MG TAB 30*10STRIP,SANOFI INDIA LIMITED,1571.9,909.52,No Offer Available,General
1205,SEMI AMARYL-M  TAB 1X10,SANOFI INDIA LIMITED,51.04,32.48,No Offer Available,General
1206,SENOLIN-SF PAST 50GM,INDOCO REMEDIES LTD.,185,112.88,No Offer Available,General
1207,SENSODENT K 120GM 1X10PCS,INDOCO REMEDIES LTD.,142,82.16,No Offer Available,General
1208,SENSODENT K 60GM 1X10PCS,INDOCO REMEDIES LTD.,92,53.23,No Offer Available,General
1209,SENSODENT K PLUS PAST 100GM,INDOCO REMEDIES LTD.,209,114.78,No Offer Available,General
1210,SENSODENT KF 125GM 1X20PCS,INDOCO REMEDIES LTD.,158,93.11,No Offer Available,General
1211,SENSODENT KF 75 GM 1X10PCS,INDOCO REMEDIES LTD.,115.3,67.95,No Offer Available,General
1212,SENSODYNE BRUS (1*3) PCS 1X3PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,130,85,No Offer Available,General
1213,SENSODYNE BRUS (1*6) PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,325,0,No Offer Available,General
1214,SENSODYNE BRUSH (1*12) PCS 1X12PCS,GLAXOSMITHKLINE PHARMACEUTICALS LTD,350,237.29,No Offer Available,General
1215,SENSODYNE GEL 150GM 150GM,GLAXOSMITHKLINE PHARMACEUTICALS LTD,240,175,No Offer Available,General
1216,SENSODYNE GEL 40GM,RAPTAKOS.BRETT @ CO. LTD.,90,0,No Offer Available,General
1217,SENSODYNE GEL 75MG 75GM,GLAXOSMITHKLINE PHARMACEUTICALS LTD,135,98.43,No Offer Available,General
1218,SENSODYNE M/W 100ML 100ML,GLAXOSMITHKLINE PHARMACEUTICALS LTD,130,0,No Offer Available,General
1219,SENSODYNE MINT 150MG 150MG,RAPTAKOS.BRETT @ CO. LTD.,240,0,No Offer Available,General
1220,SENSODYNE MINT 40MG 40MG,RAPTAKOS.BRETT @ CO. LTD.,90,0,No Offer Available,General
1221,SENSODYNE MINT 75GM 75GM,GLAXOSMITHKLINE PHARMACEUTICALS LTD,135,98.39,No Offer Available,General
1222,SENSODYNE MINT 75MG 75MG,GLAXOSMITHKLINE PHARMACEUTICALS LTD,0,0,No Offer Available,General
1223,SENSODYNE RAPID 40MG 40MG,RAPTAKOS.BRETT @ CO. LTD.,110,0,No Offer Available,General
1224,SENSODYNE RAPID 80MG 80MG,RAPTAKOS.BRETT @ CO. LTD.,200,0,No Offer Available,General
1225,SENSODYNE REPAIR 100MG 100MG,RAPTAKOS.BRETT @ CO. LTD.,255,0,No Offer Available,General
1226,SENSODYNE REPAIR 70MG 70MG,RAPTAKOS.BRETT @ CO. LTD.,215,0,No Offer Available,General
1227,SENSODYNE REPID 80MG 80MG,GLAXOSMITHKLINE PHARMACEUTICALS LTD,0,0,No Offer Available,General
1228,SENSOFORM 120GM PAST 1PCS,INDOCO REMEDIES LTD.,156,91.94,No Offer Available,General
1229,SENSOFORM 60GM PAST 1PCS,INDOCO REMEDIES LTD.,94.5,61,No Offer Available,General
1230,SENSOFORM PAINT 20ML,INDOCO REMEDIES LTD.,109.8,70.59,No Offer Available,General
1231,SEPMAX TAB  1BOX,GLAXOSMITHKLINE PHARMACEUTICALS LTD,284.4,180,No Offer Available,General
1232,HEMPUSHPA SYP 170ML,HIMALAYA,140,88.4,No Offer Available,General
1233,SEPTRAN DS TAB 10*30STRIP,KOYE PHARMACEUTICALS,772.8,19.32,No Offer Available,General
1234,SEPTRAN PLUS TAB 10*30STRIP,KOYE PHARMACEUTICALS,678.6,468.3,No Offer Available,General
1235,SEPTRAN SYP 1PIES,KOYE PHARMACEUTICALS,23.52,17.64,No Offer Available,General
1236,SEPTRAN TAB 10*30STRIP,KOYE PHARMACEUTICALS,299.1,206.4,No Offer Available,General
1237,SERETIDE ACCUHALER 50/250 1X1,GLAXOSMITHKLINE PHARMACEUTICALS LTD,789.1,507.28,No Offer Available,General
1238,SERETIDE ACCUHALER 50/500 1X1,GLAXOSMITHKLINE PHARMACEUTICALS LTD,949.65,610.49,No Offer Available,General
1239,SEVENSEAS CAP 100CAP*1CC,P@G,386.1,223.38,No Offer Available,General
1240,SHARKAFEROL SYP. 450GM*1PCS,ALEMBIC PHARMACEUTICALS LTD,415.5,272.43,No Offer Available,General
1241,SIGNOFLAM TAB  1BOX,LUPIN LIMITED,2265,1374,No Offer Available,General
1242,SILOFAST 8MG CAP 1X10,CIPLA LTD,5190.9,0,No Offer Available,General
1243,SILOFAST-D8 TAB 1X10,CIPLA LTD,4950,3182.1,No Offer Available,General
1244,SILOFAST-M 25MG TAB 1X10,CIPLA LTD,4000,2571.4,No Offer Available,General
1245,SILOFAST-M 50MG TAB 1X10,CIPLA LTD,5700,3664.3,No Offer Available,General
1246,SILVERAX-SSD CREAM 10GM,SUN PHARMA DISTRIBUTORS LTD (SPDL),120,77.14,No Offer Available,General
1247,SILVEREX 10GM 1PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),112,0,No Offer Available,General
1248,SILVEREX 20GM 1PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),156,100.29,No Offer Available,General
1249,SILVEREX HEAL CREAM 10GM,SUN PHARMA DISTRIBUTORS LTD (SPDL),123,79.07,No Offer Available,General
1250,SILVEREX JAR 1JAR,SUN PHARMA DISTRIBUTORS LTD (SPDL),570,305.35,No Offer Available,General
1251,SILVEREX SSD CREAM 240GM,SUN PHARMA DISTRIBUTORS LTD (SPDL),699,374.45,No Offer Available,General
1252,SIOTONE CAP 10*10STRIP,ALBERT DAVID,1400,909.1,No Offer Available,General
1253,SM FIBRO CAP 1X2STRIPS,INDOCO REMEDIES LTD.,590,379.28,No Offer Available,General
1254,SOFRADEX F CREAM 1X10GM,ENCUBE ETHICALS PVT. LTD.,90,47.73,No Offer Available,General
1255,SOFRAMYCIN OINT  30GM 1*30GM,ENCUBE ETHICALS PVT. LTD.,55.77,41.83,No Offer Available,General
1256,SOFRAMYCIN OINT 100GM 1*100GM,ENCUBE ETHICALS PVT. LTD.,185.92,127,No Offer Available,General
1257,SOLFE TAB 10*15,ABBOTT INDIA LIMITED,2249.9,1446.4,No Offer Available,General
1258,SOLFE-FCM INJ 10ML,ABBOTT INDIA LIMITED,1499,803.03,No Offer Available,General
1259,SOLIAN 100MG TAB BOX,SANOFI INDIA LIMITED,210.88,134.21,No Offer Available,General
1260,SOLIAN 200MG TAB 1X10,SANOFI INDIA LIMITED,386.61,246.05,No Offer Available,General
1261,SOLIAN 400MG TAB 1X10,SANOFI INDIA LIMITED,627,399.04,No Offer Available,General
1262,SOLIAN 50MG TAB 1X10,SANOFI INDIA LIMITED,200.06,127.32,No Offer Available,General
1263,SOLU-MEDROL 125MG INJ 2ML*1VAIL,PFIZER LIMITED,484.52,280.32,No Offer Available,General
1264,SOLU-MEDROL 1GM INJ 8ML*1VAIL,PFIZER LIMITED,1860.68,1183.75,No Offer Available,General
1265,SOLU-MEDROL 500MG INJ 4ML*1VAIL,PFIZER LIMITED,1162.38,672.52,No Offer Available,General
1266,SOLVIN COLD TAB 1*10,IPCA LAB.,67.85,43.62,No Offer Available,General
1267,SOS CREAM 1PKT,HINDUSTAN TRUST PRIVATE LIMITED,1512,1037.93,No Offer Available,General
1268,SOS JAR 1PCS,HINDUSTAN TRUST PRIVATE LIMITED,435,294.32,No Offer Available,General
1269,SPORIDEX 125 KID 10*10STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),82,633.53,No Offer Available,General
1270,SPORIDEX 250 KID 10*10STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),1900,1221.43,No Offer Available,General
1271,SPORIDEX 250MG CAP 10*24STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),2736,1604.55,No Offer Available,General
1272,SPORIDEX 500MG CAP 10*24STRIP,SUN PHARMA DISTRIBUTORS LTD (SPDL),6000,3857.15,No Offer Available,General
1273,SPORIDEX DROP 1PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),98,63,No Offer Available,General
1274,SPORIDEX SYP 1PCS,SUN PHARMA DISTRIBUTORS LTD (SPDL),58,37.29,No Offer Available,General
1275,SPORLAC DS TAB 20*30STRIP,SANZYME,4317.6,2590.56,No Offer Available,General
1276,SPORLAC POWDER 1GM*25SACHETS,SANZYME,999.25,616.71,No Offer Available,General
